open,high,low,close,volume
11503.9,11820.45,11410.21,11749.53,1776603751.89
11749.53,12031.05,11682.97,11907.97,2306001737.11
11907.97,13204.48,11887.29,12784.26,3978237489.58
12784.26,13176.72,12683.9,12964.71,2984029062.56
12964.71,13020.61,12725.52,12921.99,2050301296.46
12921.99,13159.0,12869.67,13107.29,1648402703.77
13107.29,13338.59,12895.01,13025.96,1785260182.5
13025.96,13221.02,12770.09,13049.52,2250901025.2
13049.52,13773.85,13035.27,13640.98,2191456503.19
13640.98,13849.12,12903.9,13273.23,1607291415.16
13273.23,13627.99,12956.31,13450.74,2027386486.75
13450.74,13655.05,13120.11,13550.67,2934659136.96
13550.67,14068.28,13414.98,13779.68,2782818184.94
13779.68,13875.68,13604.73,13740.64,1878636078.82
13740.64,13810.59,13192.52,13548.77,2417876018.13
13548.77,14051.42,13285.93,14008.25,1349849032.97
14008.25,14241.65,13527.65,14130.56,1577900207.89
14130.56,15726.03,14089.96,15584.53,2107988172.81
15584.53,15950.88,15207.85,15566.33,1929041939.45
15566.33,15747.42,14421.79,14816.83,1420994409.17
14816.83,15642.58,14708.6,15476.34,1314821484.07
15476.34,15799.69,14815.25,15323.94,1765884866.19
15323.94,15457.45,15077.23,15286.1,1457543222.25
15286.1,15951.06,15265.71,15676.34,2760629031.07
15676.34,16328.75,15450.07,16287.81,3450076392.95
16287.81,16469.02,15948.21,16310.36,2768273384.22
16310.36,16314.69,15689.35,16052.8,2299369825.5
16052.8,16141.32,15756.98,15931.98,1828192724.03
15931.98,16869.21,15846.91,16705.18,3133374982.16
16705.18,17850.66,16544.44,17657.42,4154187989.31
17657.42,18462.35,17276.6,17770.98,5399289241.01
17770.98,18166.31,17343.91,17801.63,4115810746.09
17801.63,18804.58,17746.64,18655.64,3768927774.69
18655.64,18962.1,18347.75,18691.59,3545265989.61
18691.59,18738.96,17643.9,18414.69,3700308423.05
18414.69,18756.87,18010.46,18369.8,3906468358.7
18369.8,19406.14,18109.97,19147.3,5160892141.25
19147.3,19478.79,18509.47,18718.02,4394165007.98
18718.02,18906.35,16221.22,17148.12,6410923864.76
17148.12,17448.04,16457.69,17137.58,3761093311.44
17137.58,17873.11,16870.1,17722.9,2946790393.52
17722.9,18339.34,17526.36,18182.5,2822101252.6
18182.5,19845.16,18182.5,19693.01,5426268530.64
19693.01,19888.07,18112.28,18767.65,5952555132.75
18767.65,19333.08,18332.44,19211.07,3739626774.22
19211.07,19597.77,18879.69,19424.19,2842034799.92
19424.19,19520.63,18591.9,18651.71,3265130873.36
18651.71,19172.08,18506.88,19149.35,2072521041.55
19149.35,19413.02,18864.96,19360.25,2004688829.89
19360.25,19417.75,18907.0,19169.52,2560349227.29
19169.52,19291.88,18231.07,18325.18,3796320276.89
18325.18,18633.94,17656.78,18540.99,4284353352.01
18540.99,18550.86,17919.12,18248.44,2968986488.14
18248.44,18288.28,17597.95,18032.08,3605777150.01
18032.08,18936.77,18026.15,18803.88,2589527637.12
18803.88,19411.56,18714.61,19176.12,3065383364.52
19176.12,19348.07,19006.7,19272.45,2563165382.55
19272.45,19566.47,19057.52,19425.57,3195648257.6
19425.57,21541.99,19282.34,21341.25,6051731954.56
21341.25,23779.44,21236.05,22802.17,10346150603.33
22802.17,23276.2,22361.14,23111.05,5339658384.69
23111.05,24141.37,22764.03,23826.92,4875254850.99
23826.92,24286.64,23086.81,23470.01,4652235731.64
23470.01,24109.12,22013.44,22718.15,5646088843.69
22718.15,23825.22,22378.59,23813.34,5199918805.84
23813.34,24107.35,22693.7,23231.45,6678766747.67
23231.45,23790.99,22711.0,23729.92,4547652265.05
23729.92,24783.11,23439.4,24708.45,5086328040.95
24708.45,26849.31,24505.92,26483.31,6250703712.84
26483.31,28408.14,25691.47,26280.77,9641516858.52
26280.77,27483.73,26116.23,27073.86,6142113257.37
27073.86,27406.08,25893.64,27382.9,5240846694.67
27382.9,28988.67,27382.16,28872.6,6795370714.27
28872.6,29299.49,27952.25,28921.33,6360291567.92
28921.33,29606.95,28687.23,29333.16,5218639387.01
29333.16,33266.13,28957.24,32175.58,9364231184.16
32175.58,34760.81,32000.17,32997.95,10201807953.02
32997.95,33576.43,28677.1,31996.2,11504071669.66
31996.2,34366.62,29933.55,33938.5,9377417825.11
33938.5,36922.47,33324.17,36750.95,9967967545.51
36750.95,40326.6,36310.2,39432.29,11462462533.09
39432.29,41917.13,36673.67,40586.34,12014150658.64
40586.34,41367.51,38738.74,40087.93,6558833288.74
40087.93,41330.91,35410.98,38168.89,9692717711.65
38168.89,38253.49,30492.21,35415.95,16566539026.84
35415.95,36618.41,32560.98,34051.92,10342181758.9
34051.92,37785.35,32399.81,37366.57,9401750082.98
37366.57,40099.67,36752.68,39171.2,8275429350.8
39171.2,39739.06,34556.71,36757.19,9966685185.88
36757.19,37934.94,35385.67,36006.58,7931818119.62
36006.58,36842.21,33863.15,35833.96,6696683193.94
35833.96,37457.58,34795.68,36620.68,6110022058.68
36620.68,37846.87,35887.17,35898.64,6894783662.08
35898.64,36407.55,33417.05,35472.88,7864223171.57
35472.88,35593.26,30092.48,30854.14,9951406031.78
30854.14,33812.04,28859.01,32972.73,9817907775.78
32972.73,33442.92,31399.93,32081.32,5096401047.87
32081.32,33055.67,30932.44,32255.01,4434123220.69
32255.01,34853.07,31924.34,32272.86,6853971631.21
32272.86,32891.44,30846.15,32471.37,6436269468.16
32471.37,32544.49,29265.5,30359.52,7204113274.32
30359.52,33751.36,29849.59,33345.01,6869856957.77
33345.01,38509.81,31927.22,34241.44,16034752410.78
34241.44,34927.68,32842.32,34265.49,7006761898.11
34265.49,34334.79,32189.61,33097.92,5058256039.37
33097.92,34689.72,32306.7,33525.88,6026215457.32
33525.88,35971.33,33433.29,35477.16,5854725213.67
35477.16,37654.59,35371.73,37620.34,6400183811.95
37620.34,38701.84,36197.42,36946.82,7613146239.39
36946.82,38304.29,36585.67,38286.3,5773764887.96
38286.3,40942.48,38219.83,39189.86,7901672616.94
39189.86,39685.87,37404.98,38801.41,6982463908.35
38801.41,46710.13,38003.08,46368.54,10889407183.79
46368.54,48131.96,44997.54,46439.52,10949085873.68
46439.52,47298.75,43741.03,44816.57,8382789662.09
44816.57,48640.37,44017.49,47979.17,8333251222.35
47979.17,48961.25,46266.83,47316.74,7693752308.74
47316.74,48118.95,46253.34,47151.01,6015546206.93
47151.01,49690.25,47036.27,48596.39,6806759042.15
48596.39,48984.54,45922.74,47907.3,7035229364.87
47907.3,50559.17,47033.05,49167.07,8590479208.49
49167.07,52602.95,48965.59,52117.28,8813570741.01
52117.28,52524.76,50908.9,51556.63,6612426008.64
51556.63,56324.69,50785.54,55891.36,7695119335.63
55891.36,57614.24,54424.73,55867.83,9359499375.76
55867.83,58332.45,55483.63,57410.77,6445444955.79
57410.77,57497.12,48576.95,54102.2,13134402102.94
54102.2,54171.89,44937.0,48907.18,15792519836.29
48907.18,51349.08,47009.6,49676.91,9951183606.55
49676.91,51964.98,46692.68,47088.85,8328633091.55
47088.85,48412.55,44131.4,46302.57,10383161842.0
46302.57,48358.59,45006.14,46121.91,6189829621.56
46121.91,46617.58,43046.33,45155.02,7552617882.21
45155.02,49782.02,44956.17,49592.71,8256958217.18
49592.71,50186.96,47064.39,48440.18,6546097190.31
48440.18,52620.66,48110.51,50354.88,8158341542.31
50354.88,51763.6,47506.59,48369.94,7982334298.89
48369.94,49439.63,46320.38,48764.63,7322630191.16
48764.63,49184.49,47082.93,48867.11,4784862337.02
48867.11,51449.86,48867.09,50951.23,5695404638.54
50951.23,52382.26,49276.67,52366.14,7000842190.25
52366.14,54889.29,51811.99,54886.26,7556621170.83
54886.26,57368.92,53026.19,55851.88,8694302923.54
55851.88,58135.48,54319.97,57784.9,8645283061.84
57784.9,58066.97,55093.37,57242.19,8503613902.87
57242.19,61820.49,56092.5,61177.94,9288916809.95
61177.94,61708.87,58986.15,58992.38,6197673528.0
58992.38,60631.62,55084.81,55633.55,10950600383.33
55633.55,56922.18,53359.24,56900.44,8394006696.01
56900.44,58958.08,54143.13,58899.78,7738607064.15
58899.78,60073.5,57037.19,57651.29,7545963146.15
57651.29,59458.54,56375.07,58038.36,6090441692.27
58038.36,59880.34,57831.32,58115.36,6504588460.72
58115.36,58587.46,55619.73,57347.27,6227484764.81
57347.27,58418.51,53749.28,54078.39,7017364647.56
54078.39,55827.29,53012.41,54353.24,6489778851.91
54353.24,57189.61,51954.75,52304.91,8350218866.46
52304.91,53257.22,50470.37,51302.69,8335575077.45
51302.69,55062.44,51227.64,55023.9,7650908870.51
55023.9,56648.24,53972.59,55842.65,6452479734.85
55842.65,56534.52,54698.71,55775.47,7133875757.83
55775.47,58389.05,54928.94,57628.2,8726347436.21
57628.2,59366.73,57074.69,58746.61,7375203027.28
58746.61,59788.52,57145.03,58749.55,8189706326.36
58749.55,59469.63,57993.58,58725.03,7308375915.61
58725.03,60158.87,58450.62,58963.03,6406031301.16
58963.03,59781.72,56904.47,57062.28,7553822630.75
57062.28,58491.61,56441.03,58197.26,5989741898.38
58197.26,59215.65,56798.93,59120.63,6967081296.77
59120.63,59488.65,57429.94,57982.02,7379525606.31
57982.02,58641.28,55479.08,55957.67,8409063679.03
55957.67,58153.55,55707.91,58084.45,6010686943.31
58084.45,58895.35,57681.98,58129.26,5937930464.23
58129.26,61328.4,57901.08,59769.23,8233309484.36
59769.23,60694.49,59231.94,59999.37,5393269845.71
59999.37,61268.34,59417.11,59860.04,6793645746.84
59860.04,63715.21,59816.38,63570.26,9495922912.24
63570.26,64773.11,61351.4,62964.6,9636812524.72
62964.6,63781.33,62029.21,63150.03,6868064596.96
63150.03,63514.16,60017.65,61340.59,9687363007.0
61340.59,62500.03,59601.67,60008.59,6425974473.49
60008.59,60403.36,51930.67,56158.26,11594220447.87
56158.26,57510.18,54344.95,55628.27,7641765143.3
55628.27,57058.66,53394.77,56445.7,8172224084.03
56445.7,56750.44,53605.27,53777.9,7176939274.5
53777.9,55456.78,50756.68,51705.82,11770173534.89
51705.82,52126.63,47526.03,51119.53,11666374449.24
51119.53,51157.99,48685.38,50044.72,6695179351.8
50044.72,50538.42,47098.27,49068.43,6165240653.27
49068.43,54324.6,48766.16,53998.94,9241402061.6
53998.94,55446.5,53245.25,55017.97,6157237059.12
55017.97,55928.77,53842.9,54832.53,6176542118.4
54832.53,55184.18,52358.02,53553.09,6283538927.92
53553.09,57937.89,53038.95,57695.32,7229427516.68
57695.32,58454.41,57011.62,57798.33,5345007649.72
57798.33,57906.5,56057.56,56578.12,4356799842.91
56578.12,58961.0,56465.18,57154.82,6478337529.41
57154.82,57197.12,53122.05,53220.29,7883721391.42
53220.29,57946.72,52962.09,57435.27,7244786405.02
57435.27,58353.17,55233.11,56392.85,6463546855.21
56392.85,58624.75,55257.45,57314.71,6224897065.57
57314.71,59492.2,56915.03,58864.01,7798038314.17
58864.01,59220.92,56267.73,58236.94,6664995512.55
58236.94,59499.17,53920.16,55816.22,8537200194.93
55816.22,56856.08,54407.32,56664.33,5980895849.85
56664.33,57984.52,49433.61,49751.29,9085149949.78
49751.29,51353.21,46966.83,49681.9,12270986309.42
49681.9,51453.68,48865.96,49845.76,6882139221.08
49845.76,50675.96,46607.29,46777.54,7983458199.68
46777.54,49780.87,43873.26,46406.02,8652137835.61
46406.02,46567.42,42059.16,43530.55,9742155187.07
43530.55,45781.56,42275.01,42848.24,9479982021.83
42848.24,43542.87,31913.27,36657.05,19093872873.28
36657.05,42409.25,34918.11,40508.88,14762806992.37
40508.88,42194.9,33518.1,37267.38,15190080241.58
37267.38,38804.74,35251.29,37443.45,9873576143.82
37443.45,38257.76,31133.33,34626.4,15068832116.3
34626.4,39810.96,34268.12,38794.04,11069571695.16
38794.04,39778.31,36458.85,38337.72,8275863941.66
38337.72,40791.8,37807.92,39239.64,8778990197.48
39239.64,40356.34,37157.39,38519.5,7277626818.55
38519.5,38848.33,34707.37,35663.93,9859996314.77
35663.93,37290.71,33646.81,34589.39,8645085385.52
34589.39,36455.38,33394.64,35646.05,5682113588.49
35646.05,37486.45,34168.68,37255.44,7104360107.1
37255.44,37886.89,35721.8,36692.31,6310438997.64
36692.31,38217.56,35938.13,37569.42,5039052913.8
37569.42,39473.35,37180.95,39240.52,5317949099.98
39240.52,39279.68,35607.99,36837.21,5905462321.99
36837.21,37908.1,34853.91,35511.27,5750080874.67
35511.27,36436.45,35245.71,35796.61,4233149283.09
35796.61,36785.67,33327.44,33568.63,5712196994.07
33568.63,34054.07,31053.47,33379.47,7980214746.75
33379.47,37523.88,32403.04,37374.67,9556382497.42
37374.67,38391.46,35809.65,36676.36,7886201114.13
36676.36,37662.12,35955.61,37335.57,6424838939.25
37335.57,37455.21,34661.47,35541.55,6492108762.34
35541.55,39352.28,34767.1,39015.12,6657638041.84
39015.12,41032.47,38743.09,40513.12,8455638623.63
40513.12,41314.98,39536.52,40152.28,6466728067.59
40152.28,40504.43,38120.3,38348.49,7070125015.71
38348.49,39535.57,37377.74,38078.0,6953615717.61
38078.0,38198.06,35136.44,35811.61,7199592737.18
35811.61,36399.5,34843.62,35489.55,5732641191.71
35489.55,36111.08,33349.12,35599.29,6536970847.62
35599.29,35741.44,31272.91,31623.03,9727966768.64
31623.03,33289.5,28824.3,32501.11,10884180000.88
32501.11,34809.2,31705.8,33666.97,7975525760.92
33666.97,35272.43,32308.24,34659.11,5856054295.83
34659.11,35492.39,31288.37,31584.47,7430796301.74
31584.47,32700.27,30155.06,32283.7,6925339887.2
32283.7,34738.65,31997.86,34695.29,6304018400.99
34695.29,35274.09,33875.89,34487.08,5690170486.55
34487.08,36586.67,34233.33,35912.61,6287603883.17
35912.61,36096.4,34036.18,35041.22,5288365576.35
35041.22,35050.34,32735.57,33521.77,5341231561.91
33521.77,33964.67,32707.91,33786.12,4310475347.06
33786.12,34943.72,33326.97,34672.12,3975960533.05
34672.12,35955.84,34371.61,35284.44,3778981386.58
35284.44,35288.92,33145.64,33688.41,4379214627.12
33688.41,35091.88,33540.43,34224.91,4323358809.83
34224.91,35047.76,33791.5,33861.03,4288969855.95
33861.03,33923.93,32103.43,32867.43,5914775641.99
32867.43,34094.18,32277.23,33815.54,4696103846.42
33815.54,34254.93,33034.46,33508.33,3865120825.72
33508.33,34603.96,33312.22,34249.04,2672032308.13
34249.04,34660.15,32665.42,33101.68,3883781053.07
33101.68,33323.87,32211.26,32728.67,3330802155.11
32728.67,33093.77,31597.38,32818.08,3623722315.02
32818.08,33180.54,31149.34,31865.5,3630604086.61
31865.5,32237.07,31033.8,31385.43,5669713069.08
31385.43,31949.28,31174.06,31514.02,3470868703.69
31514.02,32426.12,31172.13,31779.59,3310506478.35
31779.59,31890.94,30439.42,30834.77,3753872813.45
30834.77,31053.08,29296.96,29785.25,4282033690.83
29785.25,32791.29,29494.73,32137.91,5515563105.94
32137.91,32551.98,31719.94,32286.36,3337210127.57
32286.36,33620.33,31980.44,33618.55,5181815755.84
33618.55,34486.05,33404.76,34252.94,4630660336.51
34252.94,35392.41,33856.75,35381.47,3587542760.27
35381.47,40541.42,35217.34,37246.78,11248241127.95
37246.78,39521.44,36396.85,39468.09,7127364069.17
39468.09,40860.04,38799.47,40016.77,8769470442.45
40016.77,40626.58,39235.73,40019.98,5495732333.7
40019.98,42284.58,38330.79,42205.5,7212703794.17
42205.5,42392.72,41045.0,41400.44,5911479549.82
41400.44,42572.88,39561.35,39855.73,4966140913.98
39855.73,40455.96,38696.83,39151.04,5022176354.11
39151.04,39767.83,37683.99,38205.78,5088030719.79
38205.78,39963.92,37524.92,39736.54,4706907491.0
39736.54,41347.52,37402.44,40861.1,7384807886.91
40861.1,43359.96,39871.72,42834.01,8434437180.66
42834.01,44692.7,42570.06,44570.29,8773284335.87
44570.29,45298.3,43274.77,43803.87,7991757590.93
43803.87,46450.58,42793.59,46266.84,8345100061.0
46266.84,46678.39,44638.66,45577.64,6720318355.67
45577.64,46740.36,45349.73,45538.24,6411909454.56
45538.24,46217.29,43796.31,44407.97,7023239651.17
44407.97,47834.06,44232.4,47800.35,5665810091.83
47800.35,48107.49,46007.33,47069.28,6439933086.89
47069.28,47354.04,45503.06,46977.45,5892384627.48
46977.45,48033.77,45677.16,45903.11,6439832346.64
45903.11,47159.74,44422.24,44672.52,6347815945.49
44672.52,46000.39,44302.2,44699.38,5879177701.17
44699.38,47040.17,43944.22,46753.4,8065858948.82
46753.4,49369.48,46636.23,49314.68,6333193348.57
49314.68,49760.96,48334.81,48825.99,9504193321.68
48825.99,49461.94,48161.65,49250.34,4679504903.06
49250.34,50486.33,49034.38,49504.34,6795095197.1
49504.34,49855.04,47612.66,47699.45,6789982416.37
47699.45,49246.69,47132.6,48972.76,6301309137.97
48972.76,49344.03,46348.96,46834.28,6255665189.76
46834.28,49140.22,46357.12,49056.16,7360236457.8
49056.16,49287.91,48366.27,48890.16,6084561141.1
48890.16,49620.05,47799.1,48764.15,4804328305.14
48764.15,48873.75,46862.75,46984.46,5751599805.89
46984.46,48238.36,46698.62,47115.49,6232327810.22
47115.49,49064.49,46522.46,48813.54,7453962007.61
48813.54,50375.55,48596.3,49257.7,8034459576.84
49257.7,50986.79,48345.3,49992.88,8767205640.17
49992.88,50532.37,49400.34,49913.64,7503132127.65
49913.64,51878.89,49474.97,51758.65,5207737536.48
51758.65,52782.99,51035.06,52664.99,7176631999.5
52664.99,52913.08,44983.52,46845.61,11671922122.49
46845.61,47334.47,44458.92,46058.77,8100982535.82
46058.77,47384.13,45545.17,46385.04,6381681828.71
46385.04,47029.37,44185.02,44853.95,7387201126.95
44853.95,45977.34,44730.04,45165.68,7337981609.65
45165.68,46405.57,44744.25,46027.16,4191211497.82
46027.16,46615.95,43464.95,44940.6,7377102323.85
44940.6,47241.94,44672.57,47118.55,7765122020.55
47118.55,48457.33,46692.17,48124.75,5023585005.08
48124.75,48497.61,47040.36,47745.37,5695061452.1
47745.37,48154.28,46766.93,47284.43,4484212350.18
47284.43,48810.14,47048.38,48298.66,5791330248.01
48298.66,48366.4,46861.18,47243.45,4968702838.32
47243.45,47333.26,42561.1,43015.26,7928640241.18
43015.26,43626.8,39704.19,40701.6,9776538256.29
40701.6,43984.44,40580.56,43545.5,6964862656.65
43545.5,44968.18,43074.14,44866.0,6529012148.39
44866.0,45112.27,40759.71,42806.87,8619365392.76
42806.87,42959.64,41684.32,42672.16,6437578516.48
42672.16,43902.53,40830.74,43176.43,4536405406.38
43176.43,44336.66,42113.79,42153.84,5672244316.52
42153.84,42755.37,40895.91,41027.53,5489251262.77
41027.53,42568.54,40763.3,41526.69,5978996891.17
41526.69,44111.44,41423.01,43813.8,5403164967.78
43813.8,48444.33,43291.28,48136.68,8393915911.5
48136.68,48300.4,47436.96,47645.19,5792541753.85
47645.19,49115.14,47126.77,48198.63,4700348111.11
48198.63,49495.65,47029.65,49215.29,5471549912.61
49215.29,51880.94,49040.67,51483.11,6140917803.25
51483.11,55697.41,50422.56,55313.75,9820164616.28
55312.65,55330.07,53358.95,53781.07,5525206676.7
53783.23,56042.89,53632.83,53936.51,6759938899.36
53936.51,55476.71,53680.33,54948.46,7223035172.03
54948.46,56471.27,54117.2,54669.87,8635144238.65
54669.87,57814.77,54447.51,57476.4,9057894640.79
57476.4,57632.01,54191.23,56017.2,8277942836.43
56017.2,57765.74,54247.29,57374.69,8767547127.09
57374.69,58515.67,56846.47,57342.26,7918116488.67
57342.26,62665.42,56867.99,61671.37,11443408243.41
61671.37,62350.31,60165.44,60880.89,8257054618.73
60880.89,61696.29,59154.8,61523.54,5879110324.07
61523.54,62658.87,59964.09,62027.11,8663384157.14
62027.11,64455.21,61462.53,64268.11,9982497098.03
64268.11,66950.38,63503.23,66001.5,8884294330.61
66001.5,66628.28,62045.63,62205.2,9875023521.14
62205.2,63721.7,60092.26,60693.14,9353215428.54
60693.14,61728.31,59689.76,61298.86,5981026936.55
61298.86,61479.71,59557.56,60855.52,6199422771.13
60855.52,63700.78,60649.78,63070.62,5692550361.17
63070.62,63271.7,59868.13,60311.22,6954504826.41
60311.22,61479.91,58192.9,58416.09,7492226426.42
58416.09,62269.31,58108.45,60598.41,8561267058.26
60598.41,62945.77,60209.2,62247.61,6853242213.32
62247.61,62356.69,60753.57,61859.7,5807718127.83
61859.7,62393.05,59998.77,61297.79,5563413718.18
61297.79,62412.92,59535.92,60899.55,7407227237.17
60899.55,64230.79,60637.13,63209.84,7407846341.29
63209.84,63497.52,61144.16,62886.6,6726895704.22
62886.6,63083.96,60690.1,61398.3,6214433731.31
61398.3,62571.39,60734.18,60959.02,6139257905.81
60959.02,61539.6,60074.03,61458.3,6030379358.41
61458.3,63258.15,61331.86,63253.58,4256375723.65
63253.58,67740.21,63253.58,67514.23,7492662990.74
67514.23,68502.13,66272.51,66933.57,7786327612.54
66933.57,68965.01,63185.99,64890.79,8931745747.77
64890.79,65587.58,64116.52,64801.27,6273777099.3
64801.27,65438.84,62301.13,64124.99,6934237666.2
64124.99,64947.06,63364.92,64380.18,6733912010.43
64380.18,65509.5,63595.03,65501.46,4490025349.44
65501.46,66340.94,63425.12,63602.29,6344181781.11
63602.29,63607.2,58765.62,60062.27,9264967357.03
60062.27,60811.24,58543.5,60352.49,7941104670.59
60352.49,60948.86,56495.96,56900.56,7423227189.46
56900.56,58312.77,55613.71,58047.78,7487532692.91
58047.78,59839.45,57391.23,59694.37,6004309222.23
59694.37,60001.47,58508.46,58606.3,4452226889.94
58606.3,59226.59,55621.52,56257.13,7017915468.98
56257.13,57853.52,55438.47,57539.65,7429396987.03
57539.65,57727.52,55885.97,57143.39,5980023095.1
57143.39,59379.88,57014.62,58931.06,6192573118.14
58931.06,59146.5,53519.31,53722.89,7080160902.46
53722.89,55271.15,53617.27,54757.24,5896226891.84
54757.24,57427.37,53321.45,57271.0,4536120848.68
57271.0,58848.82,56686.51,57772.16,6290424869.82
57772.16,59119.6,55907.38,56915.36,6598977139.14
56915.36,59045.48,56466.21,57187.25,6429900063.16
57187.25,57372.1,55856.16,56487.38,5350299376.32
56487.38,57552.02,52150.31,53646.19,7761285679.25
53646.19,53854.34,42748.58,49169.88,9854143888.32
49169.88,49671.39,47757.57,49391.09,6156654824.78
49391.09,50852.59,47185.55,50446.48,6305093927.59
50446.48,51917.57,50045.17,50588.25,6275920018.66
50588.25,51168.58,48648.5,50461.22,4714965118.49
50461.22,50775.3,47329.44,47563.82,5050833717.82
47563.82,49938.52,46934.4,47155.73,6178347318.22
47155.73,49475.35,46818.34,49350.31,4830371287.59
49350.31,50767.61,48658.76,50060.17,3512173195.73
50060.17,50182.34,45842.86,46692.45,6418546890.92
46692.45,48641.71,46304.03,48356.03,6022251192.99
48356.03,49456.44,46562.5,48866.18,7205379469.7
48866.18,49432.17,47530.85,47631.23,4576456430.28
47631.23,47988.17,45499.9,46142.25,6708602772.8
46142.25,47337.71,45520.21,46828.09,5161068568.26
46828.09,48151.96,46431.98,46686.59,4875671111.5
46686.59,47478.31,45571.13,46899.27,6141203868.87
46899.27,49306.53,46654.71,48887.49,5177820171.26
48887.49,49551.09,48428.11,48592.06,4044882782.33
48592.06,51344.88,48037.13,50794.49,4798942867.85
50794.49,51802.96,50459.99,50803.02,4651096072.88
50803.02,51122.39,50182.6,50400.78,3239202441.09
50400.78,51252.98,49496.19,50768.15,3324646575.75
50768.15,52029.93,50446.63,50693.84,4253648885.09
50693.84,50696.11,47331.87,47540.86,5950447929.47
47540.86,48135.5,46122.93,46468.32,5122687755.21
46468.32,47898.56,45964.0,47128.56,4272707707.42
47128.56,48546.15,45683.59,46208.95,5493620081.93
46208.95,47926.39,46203.08,47723.81,3682718591.85
47723.81,47939.54,46688.62,47294.06,3218812024.4
47294.06,47560.94,45725.83,46439.44,4241451689.24
46439.44,47531.71,45598.72,45836.58,5184734824.01
45836.58,47046.03,42503.95,43436.89,6518583189.66
43436.89,43783.28,42462.0,43077.43,3772492564.16
43077.43,43121.88,40684.06,41558.04,4666176314.41
41558.04,42293.16,40545.33,41681.89,4798430259.07
41681.89,42771.5,41248.34,41855.2,2670969535.61
41855.2,42237.36,39678.91,41817.73,5191917317.28
41817.73,43087.06,41274.96,42721.38,4260485039.62
42721.38,44264.65,42459.49,43903.01,3932435418.66
43903.01,44406.56,42322.75,42570.38,3788053789.21
42570.38,43434.0,41771.18,43062.07,3558057951.22
43062.07,43785.25,42580.4,43080.79,2556546664.08
43080.79,43458.0,42601.92,43069.7,2424501554.28
43069.7,43173.14,41549.75,42202.55,3065980722.07
42202.55,42662.9,41288.76,42350.0,3156427657.05
42350.0,42557.02,41151.73,41662.93,3719421179.2
41662.93,43488.93,40568.34,40703.85,4466178752.74
40703.85,41094.88,35466.5,36455.21,7811046448.11
36455.21,36801.99,34097.96,35058.15,7349446047.7
35058.15,36485.79,34620.61,36249.92,4657797002.03
36249.92,37500.93,32954.17,36666.44,7703298428.86
36666.44,37527.86,35711.21,36948.15,4374689952.19
36948.15,38819.07,36261.14,36799.57,5582817113.8
36799.57,37217.18,35518.79,37169.2,4203279882.46
37169.2,37996.34,36165.43,37715.34,3601415011.61
37715.34,38661.15,37326.74,38159.07,2491894554.39
38159.07,38335.93,37367.35,37896.15,1975931041.45
37896.15,38724.99,36650.16,38465.52,3147837733.56
38465.52,39233.14,38009.14,38697.85,3038640206.95
38697.85,38852.65,36653.59,36894.86,3009259330.43
36894.86,37327.27,36261.34,37304.09,2975973653.07
37304.09,41702.73,37029.74,41554.21,5176848650.95
41554.21,41894.47,40942.76,41386.58,3017680741.54
41386.58,42614.9,41134.31,42376.85,2143482959.89
42376.85,44471.67,41661.17,43829.37,4864388116.51
43829.37,45445.6,42680.96,44035.53,5876999198.3
44035.53,44792.86,43131.01,44372.35,3545436023.53
44372.35,45783.15,43205.56,43493.51,5812738362.1
43493.51,43909.11,41957.86,42374.1,4739930337.22
42374.1,43015.09,41747.44,42211.92,2751510874.95
42211.92,42748.34,41871.58,42055.37,2010618690.88
42055.37,42821.73,41574.71,42533.78,3497559537.13
42533.78,44745.31,42436.27,44542.17,3859601315.16
44542.17,44548.54,43338.6,43877.25,2971510355.47
43877.25,44157.37,40091.82,40514.26,4597292729.18
40514.26,40941.71,39463.68,39980.82,3960130213.1
39980.82,40431.64,39645.76,40079.42,1840226772.23
40079.42,40118.28,38018.88,38381.3,2951661899.85
38381.3,39463.01,36834.67,37008.36,5444575237.85
37008.36,38420.42,36368.02,38237.75,4435220441.42
38237.75,39229.91,37079.86,37251.78,3750429903.43
37251.78,39140.55,34336.45,38327.08,8651842308.96
38327.08,39665.87,38025.85,39215.42,4432371000.22
39215.42,40247.57,38582.13,39113.79,2546260856.82
39113.79,39833.57,37030.9,37695.27,3882810087.99
37695.27,43823.31,37455.39,43175.53,6082826196.8
43175.53,44925.79,42879.41,44412.04,5974200848.99
44412.04,45211.46,43349.44,43901.28,5507205978.67
43901.28,44080.26,41845.55,42456.5,4415765773.31
42456.5,42516.36,38572.84,39141.86,5523899812.46
39141.86,39594.73,38589.05,39393.74,2698335806.09
39393.74,39668.96,38107.29,38408.86,3416186356.36
38408.86,39531.55,37165.41,38028.38,5344728510.48
38028.38,39353.52,37882.94,38737.76,4721150588.18
38737.76,42561.73,38658.46,41947.74,6016501063.18
41947.74,42031.39,38677.86,39424.07,6112798056.82
39424.07,40212.51,38242.97,38735.47,5099872513.75
38735.47,39408.78,38682.06,38808.78,2184685420.23
38808.78,39289.5,37597.88,37786.22,2673964111.1
37786.22,39768.82,37581.47,39673.12,3756918931.09
39673.12,39847.7,38193.02,39308.63,3756744297.4
39308.63,41512.49,38929.13,41113.43,6776742099.82
41113.43,41435.31,40579.18,40918.21,3278700749.98
40918.21,42292.23,40221.54,41760.04,3518519802.7
41760.04,42351.96,41530.62,42200.15,2521106778.32
42200.15,42278.31,40927.79,41252.55,2638068759.72
